# px,py,pz,vx,vy,vz
5.072888672022819456e-01,5.069038206068873231e-01,4.847803419620351773e-01,4.701502566337585343e-01,4.156508625447749572e-01,-1.031156877475738476e+00
5.077590174589157179e-01,5.073194714694321261e-01,4.837491850845594410e-01,4.682247571945190590e-01,4.101871554255485108e-01,-1.033191222583198510e+00
5.082272422161102643e-01,5.077296586248576382e-01,4.827159938619762225e-01,4.663072922229766770e-01,4.047428048253058908e-01,-1.035220362893867430e+00
5.086935495083332315e-01,5.081344014296829137e-01,4.816807734990823375e-01,4.643978190422057839e-01,3.993177423179148922e-01,-1.037244301030349591e+00
5.091579473273754042e-01,5.085337191720008532e-01,4.806435291980519775e-01,4.624962954521179004e-01,3.939119005799293083e-01,-1.039263040330505206e+00
5.096204436228275458e-01,5.089276310725807662e-01,4.796042661577214483e-01,4.606026775836944420e-01,3.885252116024493496e-01,-1.041276583536147937e+00
5.100810463004112894e-01,5.093161562841832524e-01,4.785629895741853046e-01,4.587169244289397985e-01,3.831576081514357912e-01,-1.043284933508300538e+00
5.105397632248401818e-01,5.096993138923346933e-01,4.775197046406770007e-01,4.568389923572540035e-01,3.778090232908725143e-01,-1.045288093465614132e+00
5.109966022171974487e-01,5.100771229156255693e-01,4.764744165472113990e-01,4.549688413143157528e-01,3.724793901443481103e-01,-1.047286066626739398e+00
5.114515710585118002e-01,5.104496023057699672e-01,4.754271304805846587e-01,4.531064283847808238e-01,3.671686419844626958e-01,-1.049278855495071383e+00
